Concepto,respuesta,Code
fairness,discrimination,non-discrimination
fairness,favoritism,impartiality
fairness,treatment,justice
fairness,treating people equally,impartiality
fairness,free bias,unbiased
fairness,transparency,transparency
fairness,accountability,accountability
fairness,non discrimination,non-discrimination
fairness,impartiality,unbiased
fairness,opportunity participation,inclusivity
fairness,equal voting rights,universal voting rights
fairness,needed democracy,critical for democracy
fairness,needed equality society,essential for balance
fairness,shows equity,equity
fairness,judged upright manner,just evaluation
fairness,keeps society good pace,social stability
fairness,needed free state,necessary for freedom
fairness,impartiality,unbiased
fairness,equal opportunity,opportunity for all
fairness,fair electoral processes,transparent elections
fairness,justice,justice
fairness,protection individual rights,individual rights protection
fairness,non discrimination,non-discrimination
fairness,equal rights,social parity
fairness,access voting,voting access
fairness,broad demographics,inclusivity
fairness,vote weighed equally,uniform voting weight
fairness,big money interests,anti-corruption
fairness,corruption,anti-corruption
fairness,voting rights,universal voting rights
fairness,fair election,transparent elections
fairness,access justice,legal access
fairness,opportunity participation,inclusivity
fairness,fair representation media,balanced media representation
fairness,protection civil liberties,civil liberties
fairness,citizen vote equal weight ensuring votes counted equally elections,voting rights
fairness,elected officials government institutions accountable people includes mechanisms citizens hold leaders responsible actions decisions regular elections checks balances,accountability
fairness,citizens right freely express opinions criticize government engage political discourse fear retribution,freedom of expression
fairness,law apply equally citizens including positions power legal processes decisions fair impartial,impartial law
fairness,officials government institutions accountable people includes mechanisms citizens hold leaders responsible actions decisions regular elections checks balances,accountability
fairness,eligible citizens right participate democratic process including voting running office implies removal barriers discrimination based race gender socioeconomic status disability,inclusivity
fairness,right love,universal love
fairness,unity,solidarity
fairness,togetherness,solidarity
fairness,love,compassion
fairness,happiness,contentment
fairness,love,compassion
fairness,lead elected people,elected leadership
fairness,deserves fair treatment,just treatment
fairness,right people,civil rights
fairness,enshrined constitution,constitution
fairness,discrimination,non-discrimination
fairness,present action,omnipresent justice
fairness,person vote,universal suffrage
fairness,ranked choice voting true desired candidate,preferential voting
fairness,electoral security,secure elections
fairness,publicly funded elections external money fundraising,transparent funding
fairness,equal air time advertisements candidates,balanced media access
fairness,accessible voting,voting accessibility
fairness,equality,equality
fairness,equal voting rights,universal voting rights
fairness,freedom speech,free expression
fairness,freedom press,press freedom
fairness,process,legal recourse
fairness,equal opportunity,opportunity for all
freedom,available,access
freedom,universal,universal
freedom,ok,good
freedom,giddy,positive emotion
freedom,selectively enforced,enforcement
freedom,mythical,not real
freedom,individual rights,rights
freedom,autonomy,autonomy
freedom,expression,expression
freedom,participation,engagement
freedom,civil liberties,rights
freedom,legal protections,protection
freedom,given,assumed
freedom,right,right
freedom,liberty,autonomy
freedom,political independance,sovereignty
freedom,people able choose,autonomy
freedom,people granted,assumed
freedom,controlled,autonomy
freedom,ability live,existence
freedom,ability choose,autonomy
freedom,ability decisions,autonomy
freedom,happy,positive emotion
freedom,peaceful,positive emotion
freedom,happy,positive emotion
freedom,people,right
freedom,hope peace,peace
freedom,ones mind,autonomy
freedom,non slavery,abolition
freedom,liberty,autonomy
freedom,freedom fundamental democracy,autonomy
freedom,people strive freedoms society,rights
freedom,freedom speech expression important democracy,speech
freedom,country founded concept heightened freedoms people,rights
freedom,freedom ability choose live life,autonomy
freedom,people differing ideas freedom example freedom bear arms,bear arms
freedom,able want want want,autonomy
freedom,able speak want worry offending,speech
freedom,breathe clean air,environment
freedom,live oppression,opression
freedom,democrats lie away freedoms,democracts are against
freedom,democrats tell want hear sit asses,politics
freedom,free,unrestricted
freedom,decisions,autonomy
freedom,want limit,autonomy
freedom,country,universality
freedom,rights,rights
freedom,slavery,abolition
freedom,america,America
freedom,opportunity,equality
freedom,fainess,equality
freedom,united states armed forces,Armed Forces
freedom,opportunity,equality
freedom,women rights,rights
freedom,balances individual rights collective responsibility,balanced
freedom,fundamental human right,rights
freedom,promotes autonomy self determination,autonomy
freedom,allows individuals choices decisions,autonomy
freedom,enables political participation voting,engagement
freedom,safeguards individual privacy security,privacy
freedom,freedom speech,speech
freedom,freedom choice,autonomy
freedom,freedom legal rights,rights
freedom,freedom movement,autonomy
freedom,freedom vote choice,engagement
freedom,freedom choice government,engagement
freedom,free speech,speech
freedom,freedom religion,religion
freedom,freedom expression,expression
freedom,right buy products want,consumer rights
freedom,getting choose,autonomy
freedom,knowing nt simply rights away rights rights,protection
freedom,vital,necessity
freedom,morally right,ethical
freedom,equal,equality
freedom,entitled,right
freedom,necessary,necessity
freedom,happiness,positive emotion
freedom,america,America
freedom,press,press
freedom,speech,speech
freedom,religion,religion
freedom,equality,equality
freedom,diversity,diversity
freedom,freedom speech,speech
freedom,freedom assembly,assembly
freedom,freedom associasion,association
freedom,freedom press,press
freedom,freedom choice,autonomy
freedom,autonomy self determination,autonomy
freedom,ability choose,autonomy
freedom,ability live interference government,autonomy
freedom,right vote,voting
freedom,civil rights,rights
freedom,right protest advocate,protest
freedom,life liberty pursuit happiness,rights
freedom,speech,speech
freedom,press,press
freedom,assembly,assembly
freedom,vote,voting
freedom,fair trial,justice
freedom,privacy,privacy
freedom,free speech,speech
freedom,free speech,speech
freedom,set rights given public,rights
freedom,free,autonomy
freedom,equal opportunity,equality
freedom,ability want,autonomy
freedom,citizens express opinions government censorship,speech
freedom,people gather protest peacefully,protest
freedom,individuals practice religion,religion
freedom,media operate independently government control,press
freedom,citizens right vote run office,voting
freedom,individuals personal choices undue interference,autonomy
freedom,choices,autonomy
freedom,freedom,unrestricted
freedom,peoples opinions,opinion
freedom,dictitor,sovereignty
freedom,peace,peace
freedom,abraham lincoln,Abraham Lincoln
freedom,choices reason,autonomy
freedom,living free reason laws etc,unrestricted
freedom,marry want,couple choice
freedom,love gender want,choosing couple
freedom,pick choose send child school,autonomy
freedom,old white men dictate regulate taught schools etc,metacommentary
government,chosen people,elected
government,work people,representative
government,chosen leaders,elected leaders
government,corrupt,corruption
government,look best interest nation,national interest
government,control land,governance
government,mess,inefficiency
government,untrustworthy,deception
government,liars,deception
government,scamming people,fraud
government,unfair,inequality
government,controlling,control
government,gives people rights,rights protection
government,freedom,freedom
government,republican democrat,political party
government,spread world,global governance
government,government,universal governance
government,leaders,leaders
government,means elected representatives,elected representatives
government,means decisions based majority vote,majority rule
government,protects fundamental rights,rights protection
government,accountability main governement,accountability
government,citizens free choose representatives,voter choice
government,judiciary operates independently,judiciary
government,corrupt,corruption
government,spends tax payer money,overspending
government,power,overreach
government,care little man does'ent,neglect of the public
government,2 sides,bipartisanship
government,old people running country,old leaders
government,charge,leadership
government,makes decisions people,decision-making
government,creates new laws,legislation
government,makes big decisions,decision-making
government,responsible lot,responsibility
government,decide,decision-making
government,elected people,elected
government,guard corruption,anti-corruption
government,represents people,representation
government,represent equally,unequal representation
government,beholden corporations,corporate influence
government,peaceful transfer power,peaceful transition
government,elect leaders,elections
government,people people,public representation
government,corruption rampant,corruption
government,politicians mislead people democracy means,misleading
government,elected people officials want,political autonomy
government,3 equal branches government,separation of powers
government,chosen,election process
government,supreme court plays role choosing,judiciary
government,freedom religion press amendments,constitutional rights
government,held accountable attempted way,accountability
government,representative elected,misleading
government,fair election,fair election
government,corrupt,corruption
government,run president,presidential leadership
government,run party office,party control
government,elected officials,elected officials
government,frustrating,negative emotion
government,controls economy,economic control
government,transparency,transparency
government,transparency,transparency
government,president,president
government,elected officials,elected officials
government,legal framework,legal framework
government,checks balances,checks and balances
government,people,voting
government,votes,taxation
government,taxes,elections
government,elections,elections
government,democracy,democracy
government,represented masses,representative
government,law,law
government,peace,peace
government,happiness,positive emotion
government,oneness,unity
government,unity,unity
government,peace,peace
government,elected officials,elected officials
government,separation powers,separation of powers
government,rule law,rule of law
government,accountability,accountability
government,protection rights,rights protection
government,processes,processes
government,international relations government engages diplomacy international relations representing nation interests,diplomacy
government,regulation government regulates ensure public safety health welfare,regulation
government,protection property government protects property rights individual ownership,property rights
government,citizen participation government encourages citizen participation voting engagement feedback,citizen participation
government,adherence constitution government adheres constitution founding document,constitutional adherence
government,promotion common good government works common good balancing individual collective interests,common good
government,body maintains law,law enforcement
government,legislative,legislative
government,judicial,judiciary
government,executive,executive
government,implements collection taxes,taxation
government,implements conducting execution projects welfare public,public welfare
government,system president state local,government system
government,people democracy communism marxist russia,government forms
government,branches executive legislative judicial,separation of powers
government,vote majority rule citizens,democracy
government,laws bills representatives congress,legislation
government,supreme court attorney general house senate,judiciary
government,ruling,ruling
government,multiple parties,multiparty system
government,freedom,freedom
government,parliament,parliament
government,government,parliament
government,peoples opinions,public opinion
government,represent people,representation
government,law makers,lawmakers
government,adheres separation powers,separation of powers
government,ensures accountability,accountability
government,rulers country,leadership
government,policy makers,policymakers
government,people,public interest
government,,justice
government,strong,strong
government,trustworthy,trustworthy
government,helpful,helpful
government,listens,listening
justice,present democracies,variation
justice,justice democracies theocracy,democracy
justice,,absence
justice,fair democracies powerful rich criminals walk scott free pot offenders rot profit prisons   maybe rich offenders run president,injustice
justice,maybe possible democracy supreme court lifetime appointments accountability,limited
justice,certainly spectrum,variation
justice,justice determined law,law
justice,justice changes depending context democracy,contextual
justice,levels,variation
justice,limited decide justice- jury law makers,few make decisions
justice,different priorities affects justice looks life,priorities
justice,democracies forgiving,variation
justice,fairness,fairness
justice,rule law,rule of law
justice,accountability,accountability
justice,impartiality,impartiality
justice,equal rights,equality
justice,process,due process
justice,ideal,ideal
justice,fairness,fairness
justice,ideal,ideal
justice,doctrine fairness,fairness
justice,strive,aspiration
justice,foundational concept,foundation
justice,blind,impartiality
justice,better technology increases,progress
justice,final,authority
justice,bi partisan,neutrality
justice,concerned politics laws,neutrality
justice,balance,balanced
justice,upholding laws,law
justice,fairness,fairness
justice,standing oneself,self-defense
justice,attonement,atonement
justice,order,order
justice,paying price unlawfulness,consequences
justice,,equality
justice,judges,judiciary
justice,courts,courts
justice,laws implemented,law
justice,fair case,fairness
justice,fairly judged,fairness
justice,justice blind,impartiality
justice,fair,fairness
justice,equal chance,equality
justice,jury piers,jury
justice,justice,equality
justice,sided,impartiality
justice,today justice flawed,criticism
justice,criminals free innocent fined,injustice
justice,justice today,absence
justice,justice come people right wrongs 4 years,metacommentary
justice,justice needs come faster,urgency
justice,sense justice right,absence
justice,given,absence
justice,unfair,injustice
justice,different meanings different groups,subjectivity
justice,goal,aspiration
justice,hard achieve,hard to achieve
justice,needed,necessity
justice,fair,fairness
justice,consequences,consequence
justice,punished,penalty
justice,legal,law
justice,great,ideal
justice,american,America
justice,truth,truth
justice,honesty,honesty
justice,law,law
justice,rules,rules
justice,court,courts
justice,fair,fairness
justice,giving deserve,justice
justice,supreme court,judiciary
justice,right people crime,morality
justice,fair,fairness
justice,morally correct,morality
justice,fairness protecting rights,fairness
justice,subjective,subjectivity
justice,outlined rules set place,structure
justice,based system government place,structure
justice,democratic,variation
justice,evaded,evasion
justice,hard determine,hard to define
justice,court,courts
justice,supreme court justice,judiciary
justice,president decides,authority
justice,party specific,partisanship
justice,trustworthy,criticism
justice,unjust,injustice
justice,love,positive emotion
justice,peace,positive emotion
justice,unity,unity
justice,love,positive emotion
justice,happiness,positive emotion
justice,togetherness,togetherness
justice,equal treatment,equality
justice,fair legal process,due process
justice,process,due process
justice,rule law,rule of law
justice,protection rights,rights
justice,accountability,accountability
justice,best,equity
justice,necessarily popular idea,controversy
justice,justice apply equally,equality
justice,based laws,law
justice,supreme court,judiciary
justice,political,neutrality
justice,base rule law,rule of law
justice,equal protection,equality
justice,impartial judiciary,impartiality
justice,access justice,access
justice,accountability,accountability
justice,transparent,transparency
justice,equal justices,equality
justice,freedom,freedom
justice,respect human rights,rights
justice,having womens rights,rights
justice,corrupt justice system,corruption
justice,social inequalities people,injustice
justice,rule law,rule of law
justice,accountability,accountability
justice,protection human rights,rights
justice,impartial judiciary,impartiality
justice,access counsel,access
justice,fair equal treatment law,equality
law,ensuring legal decisions based law,rule of law
law,public participation,participation
law,separation powers,separation of powers
law,protection rights freedoms,rights
law,applies equally individuals,equality
law,ensuring law,rule of law
law,laws guided societal opinions,societal influence
law,change time,changeable
law,divide people,divisive
law,power drastically change lives,impactful
law,societal beliefs time,societal reflection
law,changes law easily end democracy,straying
law,right,rights
law,fair,fairness
law,balanced,balanced
law,rules,rules
law,sue,legal action
law,lawyer,legal representation
law,applied fairly,fairness
law,written provide guardrails country,structure
law,prevents anarchy,order
law,formed consensus compromise,consensus
law,means enforced,enforcement
law,guide things operate,structure
law,ways live,structure
law,keeping order,order
law,guiding policy,policy guidance
law,organizing society,structure
law,telling people,authority
law,creating structure,structure
law,necessary,necessity
law,ethical,ethical
law,peace,peace
law,harsh necessary,strictness
law,abided,enforcement
law,pertains,equality
law,strict,strictness
law,unchanging,unchangeable
law,scary certain groups people,fear
law,enforce equally,injustice
law,big need,necessity
law,essential running country,necessity
law,uphold consitution,constitutional
law,corrupted,corruption
law,upheld,rule of law
law,fair chance,equality
law,human rights,rights
law,process,due process
law,fair,fairness
law,considerate citizens,inclusivity
law,enforced discrimination,equality
law,equality,equality
law,effective,effectiveness
law,practical,practicality
law,constitution,constitution
law,amendments,constitution
law,court,courts
law,justice system,justice system
law,rules country,rules
law,fair,fairness
law,meant preserve order,order
law,meant protect innocent,protection
law,meant punish jail guilty,penalty
law,fallible,fallibility
law,changeable based society,changeable
law,generally needs citizenry agree,consensus
law,fair,fairness
law,,justice
law,high standards,standards
law,innocent proven guilty,presumption of innocence
law,reasonable doubt,reasonable doubt
law,equal,equality
law,supports people,protection
law,protects people,protection
law,upheld judicial system,judiciary
law,unjust,injustice
law,changes people,changeable
law,improved,improvable
law,police,police
law,speed,speed
law,justice,justice
law,rules,rules
law,people,inclusivity
law,equality,equality
law,legal equality,equality
law,rules,rules
law,political freedom,freedom
law,foundational characteristics,foundation
law,function,effectiveness
law,democracy,democracy
law,law bides people,law
law,provide togetherness,togetherness
law,provides unity,unity
law,embrace country,nationalism
law,help solve conflict,conflict resolution
law,provide oneness,unity
law,foundation democracy,foundation
law,keeps chaos bay,order
law,necessary evil,necessity
law,police,police
law,courts,courts
law,keeping anarchy,order
law,unjust,injustice
law,lie,deception
law,use favor,exploitation
law,hide,deception
law,deceptive practices,deception
law,law,lawlessness
law,promises,promises
law,understanding,understanding
law,sympathetic,sympathy
law,decisive,decisiveness
law,listening,understanding
law,creative,creativity
law,designed oppress lower class,oppression
law,necessary respects way,overused
law,tool end democracy america,democracy threat
law,acab,metacommentary
law,enforced violent agitators police,police brutality
law,charade order pageantry judge feel special,charade
law,legal equality,equality
law,political freedom,freedom
law,general legislation,legislation
law,government powers,government
law,criminal justice,criminal justice
law,civil justice,civil justice
people,people hold leaders accountable,accountability
people,people equal rights law,equality
people,people right vote,voting rights
people,people express opinions freely,free speech
people,people participate decision making processes,participation
people,people enjoy protection civil liberties,civil rights
people,easily manipulated,manipulable
people,hysterical,hysteria
people,happy elect fascist,misinformation
people,stupid,ignorance
people,brainwashed,brainwashed
people,hopeful,positive emotion
people,untrustworthy,deception
people,annoying,annoying
people,unconsiderate,selfishness
people,people usually different apperence,diversity
people,self centered,selfishness
people,cold,indifferent
people,people choose democracy,democratic choice
people,people base democracy,democratic foundation
people,people voices heard counted democracy,representation
people,people select representatives democracy,representative democracy
people,democracy fundamentally people live,will of the people
people,people power democracy,power to the people
people,people vote democracy,voting
people,people shape policy,policy influence
people,people register vote,voter registration
people,people elect leaders,elections
people,people voters,voters
people,people influence policy,policy influence
people,people exercise right vote,voter apathy
people,people try prevent voting,voter suppression
people,needs people drive democratic decisions,public needs
people,people necessary democracy,democratic foundation
people,people believe democracy threatened,democracy threat
people,people defend democracy incorrectly,misinformation
people,citizens right responsibility vote elections,civic duty
people,ultimate power authority rest people,sovereignty
people,views opinions influence government decisions policies,public opinion
people,engage civic activities voting protesting volunteering,civic engagement
people,enjoy protected civil liberties freedom speech assembly,civil liberties
people,represent wide range backgrounds beliefs interests society,diversity
people,civic duty vote,civic duty
people,civic duty informed,civic literacy
people,use vote promote social issues care,social issues
people,uninformed,uninformed
people,concerned immediate problems government,short-term focus
people,feel oppressed government,oppression
people,equal,equality
people,honest,honesty
people,fair,fairness
people,,justice
people,hard working,diligence
people,honest,honesty
people,equality,equality
people,differences,diversity
people,argument,debate
people,laws rules,rule of law
people,justice,justice
people,vocal,expression
people,people run offices,candidates
people,people cast votes,voting
people,people root best outcome elections candidate win,electoral fairness
people,people vote citizens country,citizenship
people,people cheat,corruption
people,people run office desire power,power-seeking
people,voice opinions,expression
people,rights,rights
people,equal rights,equality
people,contribute community,community involvement
people,right protest,protest rights
people,participate debates,debate
people,vote voice,voting
people,power direct elections,sovereignty
people,ability overthrow necessary,rebellion
people,choose participate,voter apathy
people,people regardless background voice,equality
people,meetings city wide representatives,representation
people,voters,voters
people,18,age eligibility
people,engaged,engagement
people,multicultural,diversity
people,population nation,citizenship
people,citizens,citizenship
people,intelligent,intelligence
people,love,compassion
people,follow rules regulations,law-abiding
people,walk upright legs,humans
people,educated,educated
people,companion,social beings
people,critical thinking,critical thinking
people,voting duty,civic duty
people,respect rules law,rule of law
people,sense community,community
people,political awareness,political awareness
people,civic literacy,civic literacy
people,voters,voters
people,activists,activists
people,public opinion,public opinion
people,citizens,citizenship
people,population,population
people,taxpayers,taxpayers
people,voice masses,masses
people,democracy people,democratic foundation
people,electing voting representatives,elections
people,exercise civil rights duties voting,civic duty
people,informed educated,educated
people,critical thinking,critical thinking
people,people power,sovereignty
people,individual voices allowed herd,expression
people,masses influenced swayed,manipulable
people,heartbeat democracy,democratic foundation
people,grassroots support,grassroots
people,candidates voters,civic engagement
people,foundation,foundation
people,self rule,self-governance
people,uniformed,uninformed
people,selfish,selfishness
people,voting personal intrest,self-interest
people,mislead leaders,misled
people,power,power
people,exercise voting,voting
people,participate civic live,civic engagement
people,enjoy freedom,freedom
people,respect rule law,rule of law
people,influence policy,policy influence
people,sovereignty,sovereignty
people,participation,participation
people,responsibility,responsibility
people,social contract,social contract
people,civil rights,civil rights
people,access information,information access
politics,annoying,annoying
politics,neccessity goverment work,necessity
politics,needed country work,necessity
politics,groups tipically desicions,decision-making
politics,choose,majority rule
politics,way reach result solution problem peacefully,peaceful resolution
politics,having people pay taxes,taxation
politics,having national aid,national aid
politics,relying law order,law and order
politics,shaping society,societal development
politics,people vote believe change,voting rights
politics,branches government,government structure
politics,political leaders chosen fair elections,fair elections
politics,decisions based majority vote,majority rule
politics,fundamental rights freedom speech protected,civil rights
politics,elected members held accountable public elections,accountability
politics,government actions decisions open public media,transparency
politics,electoral processes designed competitive fair,fair elections
politics,news,media
politics,world,global affairs
politics,media,media
politics,leaders,political leaders
politics,senetors,senators
politics,president,president
politics,pots selfforward,self-interest
politics,loses integrity trying,compromise
politics,charisma counts,charisma
politics,insincerity,deception
politics,dog eat dog affair,competition
politics,generally backs concept helping america,national interest
politics,governance country,governance
politics,debates power,power struggle
politics,members law making organizations,law making
politics,influencing country governed,political influence
politics,managing state government,governance
politics,governing citizens,governance
politics,regular free fair elections cornerston,fair elections
politics,citizens elect representatives decisions behalf,representation
politics,open public debate discourse encouraged protected,public discourse
politics,citizen participation political process vital,citizen participation
politics,laws applied equally including power,rule of law
politics,power divided branches government prevent abuse,checks and balances
politics,lying politicians,dishonesty
politics,party lines variety choice,limited choice
politics,biased media leaning media,media bias
politics,unclear views standpoints clear answers times,uncertainty
politics,importance democracy non existent,straying
politics,politicians forget democracy,neglect of democracy
politics,involves competition power representation,competition
politics,evolves elections reforms social change,evolution
politics,centers governance decision making,governance
politics,requires accountability transparency ethics,accountability
politics,includes political parties ideologies interests,political parties
politics,addresses social economic environmental issues,socioeconomic issues
politics,fair,fairness
politics,informative,information
politics,discussion,discussion
politics,debate,debate
politics,morals,morality
politics,philosophy,philosophy
politics,tied,common fate
politics,democracy form politics,democracy
politics,upheld,democracy protection
politics,subjective,subjectivity
politics,polarized,polarization
politics,hot topic,controversy
politics,confusing,confusion
politics,anxiety inducing,negative emotion
politics,fair,injustice
politics,corrupt,corruption
politics,voters,voters
politics,america,America
politics,citizen participation,citizen participation
politics,policy making,policy making
politics,checks balances,checks and balances
politics,constituent representation,representation
politics,political campaigning,political campaigning
politics,freedom press,press freedom
politics,differences opinions,differences
politics,leveraging positions promote agenda,agenda promotion
politics,dirty,dirty politics
politics,righteous depending circumstance,situational righteousness
politics,conflicting parties,conflict
politics,division,divided
politics,leaders chosen elections,elections
politics,citizens engage voting campaigning,citizen engagement
politics,diverse viewpoints openly discussed debated,public discourse
politics,parties organize represent different interests viewpoints,political parties
politics,government actions based established laws,rule of law
politics,government actions decisions open public scrutiny,transparency
politics,collective,collective
politics,divisive,divided
politics,contested,contestation
politics,elite,elite
politics,non inclusive,exclusion
politics,emotional,emotional
politics,voice people,public voice
politics,corruption,corruption
politics,elections,elections
politics,propaganda,propaganda
politics,manipulation,manipulation
politics,poeple,people
politics,democrat republican independent,political parties
politics,vote election electoral college,elections
politics,president senators house members congress,government structure
politics,supreme court laws bills,legal system
politics,branches legislative executive judicial,government structure
politics,law order constitution amenments,rule of law
politics,elections,elections
politics,media bias,media bias
politics,debates,debates
politics,lobbying,lobbying
politics,negotiation,negotiation
politics,people bend truth,dishonesty
politics,association,association
politics,consent governed,consent of the governed
politics,voting rights,voting rights
politics,freedom assembly,freedom of assembly
politics,personal property,property rights
politics,freedom religion speech,civil rights
politics,debates,debates
politics,dialogues,dialogues
politics,openly ensure public scrutiny trust,transparency
politics,groups representing wide range viewpoints,diversity
politics,policy making,policy making
politics,lies deceptions public,dishonesty
politics,ideology,ideology
politics,parties,political parties
politics,different views topics,differences
politics,elections,elections
politics,rule law,rule of law
politics,political participation,citizen participation
president,elected,elected
president,universal,universal
president,checked balanced,checks and balances
president,impeachable,impeachable
president,unimpaeachable,unimpeachable
president,seen,visible
president,power,power
president,leader,leader
president,liar,deception
president,charisma,charismatic
president,speech,public speaking
president,,highest authority
president,elected position,elected
president,head state,head of state
president,head government,head of state
president,term limits,term limits
president,executive powers,executive powers
president,accountability,accountability
president,leader,leader
president,chosen citizens,elected
president,supposed people interest mind,public interest
president,sole individual power,shared power
president,influenced,influenced
president,highest authority,highest authority
president,father nation,national leader
president,president country peace,peaceful leadership
president,head state,head of state
president,president authority reject bills,veto power
president,president represents country foreign affair,foreign policy leadership
president,president issue executive orders,executive orders
president,leader,leader
president,charismatic,charismatic
president,powerful,powerful
president,war criminal,war criminal
president,firm words,firm
president,family guy,family-oriented
president,president leader country,leader
president,president level command government,highest authority
president,president voted people,elected
president,president political party countries multiple parties different ideologies,party leader
president,presidents limited terms set constitution country reside,term limits
president,presidents help draft bills form laws country,legislative role
president,strong charismatic leader,charismatic leader
president,leader loved respected,respected
president,person solid character,strong character
president,leader trusted act integrity,trustworthy
president,person faithful country,loyal
president,loyalty,loyalty
president,non discriminatory,fairness
president,leader,leader
president,trustworthy,trustworthy
president,accountable,accountability
president,morally right,ethical
president,fair balanced,fairness
president,serves ceremonial leader country,ceremonial leader
president,holds highest executive authority overseeing implementation laws policies,executive authority
president,leads nation military forces,commander in chief
president,typically elected people electoral body,elected
president,plays key role shaping national policies setting government agenda,policy-making
president,subject term limits restricting number consecutive terms serve,term limits
president,represents people,representation
president,leads country,leader
president,good relationships countries,diplomatic
president,prevents war,peacekeeper
president,improves life peole,social improvement
president,improves economy,economic improvement
president,elected position,elected
president,public accountability,accountability
president,role policy making,policy-making
president,limited term government,term limits
president,commander chief armed forces,commander in chief
president,veto power,veto power
president,leather nation,leader
president,elected,elected
president,serves 1 2 terms,term limits
president,person leads direction government,leader
president,law,accountability
president,accountable public,public accountability
president,right lead,leadership
president,right understand people perspective,public interest
president,protect right people,rights protection
president,sees affairs country,governance
president,military head state,commander in chief
president,protected individual country,protected
president,broken promises,untrustworthy
president,incompetent,incompetent
president,absolute authority,absolute power
president,powerful person world,powerful
president,protected,protected
president,older man,older man
president,serves country,service
president,serves people,public service
president,figurehead country,figurehead
president,interest people mind,public interest
president,cares people country,compassionate
president,good leader,good leader
president,powerful,powerful
president,figure head,figurehead
president,executive branch,executive branch
president,rules tandem branches,separation of powers
president,citizens,citizenship
president,political,political
president,leader,leader
president,elected people,elected
president,works leaders countries,diplomatic
president,looks greater good people,public interest
president,hard choices,decision-making
president,heavy responsibility lot big issues,responsibility
president,executive powers,executive powers
president,legislative role,legislative role
president,appointment powers,appointment powers
president,foreign policy leadership,foreign policy leadership
president,symbolic leadership,ceremonial leadership
president,checks balances,checks and balances
president,leader free world,leader
president,elected oversee implementation laws,governance
president,head political party,party leader
president,integrity,integrity
president,highly educated,educated
president,great leader,great leader
president,figurehead,figurehead
president,makes laws,legislative role
president,elected people,elected
president,represents country,representation
president,works people,public service
president,leader country,leader
president,president head states,head of state
president,president veto power,veto power
president,president commander chief,commander in chief
president,separations powers,separation of powers
president,president executive authority,executive powers
president,terms limited,term limits
republic,elections held regularly allow citizens choose representatives hold accountable,elections
republic,rights minorities protected prevent oppression majority,minority rights
republic,citizens fundamental rights right vote freedom speech,citizen rights
republic,separation powers,separation of powers
republic,protect rights individuals limit powers government,individual rights
republic,citizens elect representatives decisions behalf,representative democracy
republic,contains people,people
republic,contains states,states
republic,government,government
republic,people power,people's power
republic,contains representatives,representation
republic,elected president,elected president
republic,people care instead everybody taking care everybody,self-reliance
republic,absolutely insane united states right,social unrest
republic,wealthy wealthier poor poorer,economic inequality
republic,supports right bear arms,gun rights
republic,care environment,anti-environment
republic,lower taxes,lower taxes
republic,freedom speach,freedom of speech
republic,country founded,foundational principles
republic,god,patriotic values
republic,ruled repersentatives,representative democracy
republic,power people,people's power
republic,limited office holdings,term limits
republic,republic form government power placed people elected officals,republic
republic,country considered republic,America
republic,lot democratic movements world moved republics,democracy
republic,republic designed provide freedoms people,freedom
republic,concept republic long time,long history
republic,republic voting election system,elections
republic,people power,people's power
republic,requires elections,elections
republic,large government,large government
republic,difficult choices,decision-making
republic,constitution,constitution
republic,large political unit,politics
republic,representatives,representation
republic,chosen people,elected
republic,real work,inefficiency
republic,overpaid,overpaid
republic,time,lazy officials
republic,needs serve better,public service
republic,freedom,freedom
republic,equality,equality
republic,decisions people country,people's power
republic,democracy,democracy
republic,rights,rights
republic,war,war
republic,poltical party,political party
republic,red,Republican party
republic,rural areas,rural areas
republic,nt like taxes,anti-tax
republic,caucasians,demographic
republic,trump,Donald Trump
republic,people choice,people's choice
republic,having options,choice
republic,told accurate information,transparency
republic,supporting officials,supporting officials
republic,campaigning candidate,campaigning
republic,voting,voting
republic,elect appoint head state,elected president
republic,separating power,separation of powers
republic,protecting rights,rights protection
republic,accountable,accountability
republic,public participation,public participation
republic,peoples,people's power
republic,power held people,people's power
republic,people vote leaders,elections
republic,government power derived people,people's power
republic,leader represents people,representation
republic,power held monarch,no monarchy
republic,equality members,equality
republic,limited government intervention,limited government
republic,patriotic values,patriotism
republic,pro business policies,pro-business
republic,traditional values,traditional values
republic,respect flag institution,national respect
republic,encouraging business growth,business growth
republic,proportional,proportionality
republic,disproportionate,disproportionate
republic,representative,representation
republic,legislators,legislators
republic,greek based,Greek origin
republic,money,money
republic,power people,people's power
republic,hold elections,elections
republic,countires consider republics,many countries
republic,commonly associated democracy,democracy
republic,closly tied,closely tied
republic,mambers equal,equality
republic,head state,head of state
republic,representative government,representative democracy
republic,elected officials,elected officials
republic,accountability,accountability
republic,rule law,rule of law
republic,president,president
republic,state,state
republic,government,government
republic,representation,representation
republic,people,people
republic,america,America
republic,people power,people's power
republic,rule law,rule of law
republic,separation power,separation of powers
republic,legal equalities,equality under law
republic,independence judiciary,judiciary
republic,elected head state,elected president
republic,checks balances,checks and balances
republic,political party,political party
republic,freedom speech,freedom of speech
republic,collective group,group
republic,position similar views,aligned views
republic,common goal group people,common goal
republic,listens voice people,public listening
republic,rule law,rule of law
republic,separation powers,separation of powers
republic,constitution,constitution
