Concepto,Respuesta,Codigo
validez,ley universal,leyes
validez,correcto,veridico
validez,real,realismo
validez,creible,veridico
vínculo,relación profundo,relacional
vínculo,compañerismo,amistad
vínculo,humanidad,humanidad
vínculo,cercanía,aproximarse
vínculo,dos persona,relacional
vínculo,sentimiento,sentimientos
vínculo,lazo,enlace
vínculo,relación no material,relacional
vínculo,profundo,profundidad
levante,comienzo,comienzo
levante,amanecer,ciclo_del_dia
levante,alegría,felicidad
levante,nuevo comienzo,comienzo
levante,ciclo,ciclo
levante,luz día,iluminacion
levante,superación,trascender
salario,dinero,dinero
salario,sueldo,remuneracion
salario,pagar,remuneracion
salario,remuneracion,remuneracion
salario,mensualidad,remuneracion
salario,retribucion,remuneracion
salario,honorario,honorarios
salario,recompensar,recompensa
salario,jornal,oficio
salario,gratificacion,gratitud
aliento,animo,motivacion
aliento,fuerza,fuerza
aliento,compañerismo,acompanar
aliento,apoyar,acompanar
aliento,acompañar,acompanar
aliento,impulso,motivacion
aliento,exhalacion,respirar
aliento,expiracion,respirar
aliento,animar,motivacion
aliento,respiracion,respirar
crucero,barco,embarcacion
crucero,vacación,vacaciones
crucero,maritimo,embarcacion
crucero,descanso,descanso
crucero,entretencion,diversion
crucero,turismo,turistico
crucero,largo viaje,duradero
crucero,lujo,exclusivo
crucero,exclusivo,exclusivo
crucero,buque,embarcacion
pupitre,mesa,mobiliario
pupitre,escritorio,mobiliario
pupitre,estudio,aprender
pupitre,aprendizaje,aprender
pupitre,alumno,estudiante
pupitre,colegio,colegio
pupitre,mostrador,mobiliario
pupitre,conocimiento,conocimiento
pupitre,memorio,capacidad_cognitiva
pupitre,lugar de trabajo,puesto_laboral
cantina,bar,cantina
cantina,alcohol,bebida_alcoholica
cantina,risa,felicidad
cantina,buen humor,felicidad
cantina,cerveza,bebida_alcoholica
cantina,jarra,contenedor
cantina,antiguedad,antiguedad
cantina,taberno,cantina
cantina,cafeterio,negocio
cantina,comedor,mobiliario
camisón,prenda,vestimenta
camisón,ropa,vestimenta
camisón,polerar,vestimenta
camisón,informal,informalidad
camisón,él utilizar para dormir,dormir
camisón,holgado,comodidad
camisón,intimidad,intimidad
camisón,pijamo,vestimenta_de_dormir
camisón,descanso,descanso
camisón,dormir,dormir
aullido,sonido,sonido_agudo
aullido,perrir,animal_domestico
aullido,lobir,animal_salvaje
aullido,dolor,sufrimiento
aullido,luna,satelite_terrestre
aullido,coyot,animal_salvaje
aullido,tristeza,angustia
aullido,pedir ayuda,socorro
aullido,sufrimiento,sufrimiento
aullido,pena,angustia
cazuela,comida,comida
cazuela,sopa,liquido
cazuela,chileno,pais_latinoamericano
cazuela,caliente,caliente
cazuela,invierno,estaciones_del_ano
cazuela,caldo,liquido
cazuela,guiso,comida
cazuela,cacerolo,utensilio_de_cocina
cazuela,olla,utensilio_de_cocina
cazuela,vasijo,contenedor
aguijón,puntiagudo,puntiagudo
aguijón,dolor,sufrimiento
aguijón,peligro,riesgoso
aguijón,abeja,insecto
aguijón,venenoso,venenoso
aguijón,hinchazón,reaccion_corporal
aguijón,llanto,angustia
aguijón,organir,organo_animal
aguijón,molestio,malestar
aguijón,mantener él alejado,apartarse
gatillo,interruptor,interruptor
gatillo,detonador,explosion
gatillo,fulminante,devastador
gatillo,percutor,percutor
gatillo,pieza de uno arma,armamento
gatillo,disparador,dispositivo_mecanico
gatillo,accionador,interruptor
gatillo,diminutivo de gato,diminutivo
gatillo,iniciador,comenzar
gatillo,disparo,disparo
felinos,gatuno,animal_domestico
felinos,salvaje,animal_salvaje
felinos,doméstico,animal_salvaje
felinos,félido,animal_salvaje
felinos,indomable,indomable
felinos,que parecer o ser de gato,animal_domestico
felinos,fiero,agresividad
felinos,ágil,destreza
felinos,predador,cazadores
felinos,carnívoro,carnivoro
letrero,pancarta,anuncio
letrero,anuncio,anuncio
letrero,propaganda,publicidad
letrero,atención,capacidad_cognitiva
letrero,encabezado,palabras
letrero,información,informacion
letrero,cartel,anuncio
letrero,lema,eslogan
letrero,bar,equipo
letrero,indicar algo,advertencia
albañil,hombre fuerte,fuerza
albañil,construccion,constructor
madrina,guardián,proteccion
madrina,protectorar,proteccion
madrina,defensorar,proteccion
madrina,compañera,acompanar
madrina,suplente,suplente
madrina,cuidadora,cuidadores
madrina,consejera,aconsejador
madrina,cristiano,religion
madrina,formación religioso,religion
madrina,guíar,guia
péndulo,oscilación,oscilacion
péndulo,suspendido de uno punto,suspencion
péndulo,torque,dispositivo_mecanico
péndulo,pendiente,colgante
péndulo,colgante,colgante
péndulo,péndolo,artefacto
péndulo,mecánico,dispositivo_mecanico
péndulo,pieza de uno reloj,reloj
péndulo,balancear él,movimiento
péndulo,físico,disciplina_cientifica
biólogo,persona,personas
biólogo,cientifico,ciencia
biólogo,investigacion,investigador
biólogo,planta,naturaleza
biólogo,profesional,disciplina
biólogo,conocimiento,conocimiento
biólogo,microorganismo,celulas
biólogo,universidad,universidad
biólogo,animal,animal
biólogo,estudio,aprender
aristas,parte de algo,contorno
aristas,diferente disposición,posicion
aristas,linea,linea
aristas,borde,contorno
aristas,orilla,contorno
aristas,lado de uno persona,contorno
aristas,segmento de uno figura,contorno
aristas,linea de uno figura,linea
aristas,union de dos vertiz,interseccion
aristas,cara de algo o alguien,contorno
hormona,secreción,secrecion
hormona,crecimiento,crecimiento
hormona,desarrollo,crecimiento
hormona,reproducción,reproduccion
hormona,molécula,moleculas
hormona,mensaje,comunicacion
hormona,excreción,secrecion
hormona,concentración,conjunto
hormona,sustancia químico,moleculas
hormona,sangre,tejido_liquido
neblina,humedad,humedo
neblina,frio,gelido
neblina,poco visibilidad,visibilidad_reducida
neblina,niebla,niebla
neblina,bruma,niebla
neblina,humo,gaseoso
neblina,calimo,tranquilidad
neblina,fosca,oscuridad
neblina,oscuridad,oscuridad
neblina,calíginir,horrorifico
resorte,metal en espiral,material_construccion
resorte,pieza elastico,elasticidad
resorte,muelle,muelle
resorte,amortiguador,rebote
resorte,tensor,fuerza_fisica
resorte,rebote,rebote
resorte,conservacion del movimiento,movimiento
resorte,almacenador de energia mecanico,almacenar
resorte,compresion,comprimido
resorte,deformacion,deforme
aguante,soportir,resistencia
aguante,mantener él,compromiso
aguante,cansancio,cansancio
aguante,agotamiento,cansancio
aguante,fuerza,fuerza
aguante,resistencia,resistencia
aguante,dificultad,frustacion
aguante,paciencia,paciencia
aguante,tolerancia,tolerancia
aguante,motivación,motivacion
descaro,actitud,personalidad
descaro,desagradable,desagrado
descaro,sin disimulo,desinhibido
descaro,sin verguenza,sinverguenza
descaro,insolencia,irrespetuoso
descaro,atrevimiento,astucia
descaro,frescura,fresco
descaro,falta de respeto,irrespetuoso
descaro,comportamiento,comportamiento
descaro,falta de prudencia,sinverguenza
frenesí,exaltación,agitacion
frenesí,ánimo,estado_de_animo
frenesí,pasión,pasion
frenesí,ímpetu desproporcionado,energia
frenesí,agitación,agitacion
frenesí,entusiasmo,motivacion
frenesí,excitación,agitacion
frenesí,exacerbación,exageracion
frenesí,tipo de delirio,delirio
frenesí,locura,locura
nitidez,claridad,claridad
nitidez,pureza,pureza
nitidez,transparencia,transparente
nitidez,limpio,higiene
nitidez,resplandeciente,iluminacion
nitidez,luminoso,iluminacion
nitidez,deslumbrante,iluminacion
nitidez,radiante,iluminacion
nitidez,esplendoroso,iluminacion
nitidez,lustroso,iluminacion
atuendo,conjunto de ropa,conjunto
atuendo,vestimenta,vestimenta
atuendo,traje,vestimenta
atuendo,prenda,vestimenta
atuendo,indumentario,vestimenta
atuendo,uniforme,vestimenta
atuendo,gala,formalidad
atuendo,banquetir,comida
atuendo,alto nivel socioeconomico,estatus_socioeconomico
atuendo,estatus,estatus_socioeconomico
delicia,sabroso,comida_sabrosa
delicia,disfrutable,disfrutar
delicia,comestible,alimentarse
delicia,placer,placer
delicia,agradable,agradable
delicia,gozo,placer
delicia,tierno,ternura
delicia,encanto,disfrutar
delicia,deleitar,sabor
delicia,bueno para el sentido,sentimientos
fealdad,poco armónico,desequilibrado
fealdad,desproporción,desequilibrado
fealdad,desaliño,despreocupacion
fealdad,deformidad,deforme
fealdad,desarreglado,despreocupacion
fealdad,monstruosidad,monstruosidad
fealdad,horrible,horrorifico
fealdad,imperfección,imperfeccion
fealdad,demacrado,repugnante
fealdad,disonante,repulsivo
soltura,agilidad,destreza
soltura,facilidad,facil
soltura,destreza,destreza
soltura,habilidad,destreza
soltura,gracia,agradable
soltura,descaro,sinverguenza
soltura,pericia,destreza
soltura,desenvolturar,desenvoltura
soltura,disposicion,predisposicion
soltura,libertad,libertad
revuelo,agitacion,agitacion
revuelo,revoloteo,revuelta
revuelo,alboroto,descontrol
revuelo,desorden,desorden
revuelo,confusion,confusion
revuelo,turbacion,revuelta
revuelo,jaleo,descontrol
revuelo,bullicio,bullicioso
revuelo,conmocion,conmocion
revuelo,perturbacion,transformacion
conjuro,magia,magia
conjuro,hechacer,magia
conjuro,formula,ecuacion
conjuro,tecnico,destreza
conjuro,invocacion,ritual
conjuro,sobrenatural,sobrenatural
conjuro,rezo,ritual
conjuro,exorcismo,ritual
conjuro,esoterismo,esoterismo
conjuro,ruego,ritual
pericia,habilidad,destreza
pericia,destreza,destreza
pericia,capacidad,capacidad
pericia,agilidad,destreza
pericia,cuidado,precaucion
pericia,conocimiento,conocimiento
pericia,táctico,estrategia
pericia,experiencia,experiencia
pericia,maester,maestria
pericia,información,informacion
lucidez,claridad,claridad
lucidez,rapidez para comprender,capacidad_cognitiva
lucidez,entendimiento,capacidad_cognitiva
lucidez,capacidad intelectual,capacidad_cognitiva
lucidez,análisis,analisis
lucidez,reflexión,reflexion
lucidez,conciencia,consciencia
lucidez,coherencia,coherencia
lucidez,ingenio,inteligencia
lucidez,perspicacia,astucia
facetas,cara,partes_del_rostro
facetas,fase,etapa
facetas,lado,contorno
facetas,aspecto,apariencia
facetas,dimension,dimensiones
facetas,parte,fragmentado
facetas,elemento inscrito en uno poliedro,figura_geometrica
facetas,apariencia de uno personalidad,personalidad
facetas,matiz,detallista
facetas,componente,componentes
reclamo,molestio,malestar
reclamo,queja,malestar
reclamo,amonestacion,demandar
reclamo,peticion,peticion
reclamo,exigir,demandar
reclamo,demandar,demandar
reclamo,protestar,demandar
reclamo,llamado,comunicacion
reclamo,querellar él,demandar
reclamo,solicitar,peticion
evasión,salido,escapar
evasión,escape,escapar
evasión,huido,escapar
evasión,fuga,escapar
evasión,elusion,evadir
evasión,ahorrar ilegalmente impuesto,fraude_al_fisco
evasión,librar él de algo,libertad
evasión,distraer él,distraccion
evasión,no hacer él cargo de algo,irresponsabilidad
evasión,falta de responsabilidad,irresponsabilidad
inercia,incapacidad,incapacidad
inercia,falta de energía,fatiga
inercia,inactividad,estatico
inercia,movimiento,movimiento
inercia,fisico,disciplina_cientifica
inercia,reposo relativo,descanso
inercia,estado,estados
inercia,mantención de el situación,accion_prolongada
inercia,impulso,impulsividad
inercia,actividad,actividad
torpeza,poco destreza,brusquedad
torpeza,falta de habilidad,brusquedad
torpeza,ineptitud,inutilidad
torpeza,incompetencia,ineficiencia
torpeza,incapacidad,inutilidad
torpeza,boberio,estupidez
torpeza,necedad,estupidez
torpeza,estupidez,estupidez
torpeza,fallo,equivocacion
torpeza,equivocacion,equivocacion
intriga,suspenso,suspenso
intriga,misterio,suspenso
intriga,trama,suspenso
intriga,enredar,laberinto
intriga,embrollo,confusion
intriga,incertidumbre,incertidumbre
intriga,sentir interés,interes
intriga,curiosidad,curiosidad
intriga,dudar,interrogantes
intriga,preguntar,interrogantes
solidez,consistencia,robustez
solidez,estado de el materia,estados
solidez,fortaleza,fuerza
solidez,firmeza,resistencia
solidez,dureza,dureza
solidez,resistencia,resistencia
solidez,compacto,conjunto
solidez,que no él mover,estatico
solidez,respaldo,sustento
solidez,estabilidad,estabilidad
aptitud,capacidad,capacidad
aptitud,habilidad,destreza
aptitud,potencial,objetivos
aptitud,talento,talento
aptitud,destreza,destreza
aptitud,competencia,optimo
aptitud,facultad de hacer algo,destreza
aptitud,predisposicion,predisposicion
aptitud,vocación,vocacion
aptitud,inclinación a uno tarea,objetivos
costura,parte donde él unir el ropa,enhebrar
costura,poder ser tejer,tejer
costura,poder ser coser,coser
costura,método para unir tela,unificar
costura,fácil de romper él,fragil
costura,diferente tipo,diversidad
costura,line visible de uno unión,unificar
costura,confección de prenda,sastres
costura,de cualquiera color,colores
costura,comúnmente blanco,color_claro
barriga,panza,cuerpo_humano
barriga,gordura,sobrepeso
barriga,posible embarazo,embarazo
barriga,parte bajo del torso,cuerpo_humano
lágrima,sentimiento de dolor,sufrimiento
lágrima,gota,gota_de_agua
lágrima,líquido,liquido
lágrima,demostración de pena,angustia
lágrima,parte del llanto,angustia
lágrima,secreción,secrecion
lágrima,porción mucho pequeño,pequeno
lágrima,padecimiento,sufrimiento
lágrima,parte del sufrimiento,sufrimiento
lágrima,desprendimiento de uno gota que salta,gota_de_agua
palanca,parte de uno sistema,fragmentado
palanca,parte de uno engranaje,fragmentado
palanca,maquinario,maquinarias
palanca,dispositivo de acción,dispositivo_mecanico
palanca,que servir para el inicio de algo,comienzo
palanca,trasmite fuerza,fuerza_fisica
palanca,control de pesos,instrumento_de_medicion
palanca,parte de uno juego,juego
palanca,parte de uno auto,medio_de_transporte
palanca,parte de el físico,fisica
vinagre,líquido,liquido
vinagre,sabor agrio,sabor
vinagre,olor fuerte,maloliente
vinagre,rojizo,colores
vinagre,amarillento,colores
vinagre,condimento,condimento
vinagre,persona irritable,frustacion
vinagre,persona que soler enfadar él,frustacion
vinagre,persona aguafiesta,frustacion
vinagre,compuesto químico,reaccion_quimica
mejilla,parte de el cara,partes_del_rostro
mejilla,dar el otro como parte de renegación,confrontacional
mejilla,donde besar para el conocido,besos
mejilla,parte que indicar el tamaño de el cachet,partes_del_rostro
mejilla,abajo del pómulo,partes_del_rostro
mejilla,donde él formar el moflet,partes_del_rostro
mejilla,parte donde él maquillar el mujer,maquillaje
mejilla,donde ir el barba de el hombre,vello_facial
mejilla,debajo de el ojo,partes_del_rostro
mejilla,suave en niño,suavidad
caverna,cuevo,cueva
caverna,poco luz,oscuridad
caverna,bar,cantina
caverna,cavidad,agujero
caverna,profundo,profundidad
caverna,natural,naturaleza
caverna,parte de el alegoría de platón,filosofia
barbero,peluquerir,oficio
barbero,atención personal,exclusivo
barbero,atención para hombre,masculino
barbero,cuidado personal,higiene
barbero,uno lugar de relajo,tranquilidad
barbero,donde él arreglir barba,oficio
barbero,habilidoso con navaja,destreza
barbero,habilidoso con tijera,destreza
barbero,buen pulso,tranquilidad
barbero,cuidadoso,precaucion
cigüeña,el que traer a el beb en cuento,cuento_infantil
cigüeña,transporta agua,transporta
cigüeña,ave,aves
cigüeña,blanco,color_claro
cigüeña,que tener uno pico,pico
cigüeña,gran tamaño,tamanos
cigüeña,con dos ala,alas
cigüeña,pata larga,extremidades
cigüeña,varios raza,especie
cigüeña,parte de uno familia de ave,aves
vampiro,colmillo blanco,dentadura
vampiro,marcar el cuello,mitologia
vampiro,él convertir en murciélago,monstruosidad
vampiro,ser antiguo,antiguedad
vampiro,sediento de sangre,hematodixia
vampiro,conde,realeza
vampiro,monstruoso,monstruosidad
vampiro,peligroso,riesgoso
vampiro,espectro,fantasma
vampiro,criatura antiguo,mitologia
audacia,valentir,valentia
audacia,coraje,valentia
audacia,propio de el héroe literario,personajes_literarios
audacia,exento de temor,valentia
audacia,asumir riesgo,valentia
audacia,osadir,valentia
audacia,atrevimiento,valentia
audacia,opuesta a el timidez,extraversion
audacia,ser uno manera de ser,personalidad
audacia,no ser fácil de practicar para alguno,dificil
premisa,el inicio de uno conversación,comunicacion
premisa,que dar paso a uno debate,discusion
premisa,que dar paso a uno razonamiento,razonable
premisa,que dar paso a uno discusión,discusion
premisa,dar paso a uno conclusión,deduccion
premisa,él utilizar de tema de contingencia,noticioso
timidez,acompañado de sonrojo,reaccion_corporal
timidez,poco capacidad para hablar,introversion
timidez,voz temblorós,temor
timidez,postura contraido,postura_defectuosa
timidez,acompañado de miedo,miedo
timidez,posible pánico,alerta
timidez,manera de ser,personalidad
timidez,propio de el inseguridad,inseguridad
timidez,lleno de verguenza,verguenza
timidez,encogimiento,diminutivo
modales,parte de uno buen educación,educacion
modales,parte de el norma de etiqueta,tradiciones
modales,gesto,gestos
modales,movimiento,movimiento
modales,actitud,personalidad
modales,predisposición,predisposicion
modales,comportamiento en público,comportamiento
modales,comportamiento con persona diferente,comportamiento
modales,comportamiento en privado,comportamiento
modales,parte de el educación en el crianza,crianza
indicio,pista,pista
indicio,parte de uno investigación,investigador
indicio,uno suposición,suposicion
indicio,poder ser material,objetos
indicio,poder ser uno circunstancia,contextual
indicio,parte de uno dedución,deduccion
indicio,signo de algo no obvio,pista
indicio,señal no físico,deduccion
indicio,evidenciar de uno hecho,evidenciar
indicio,el causa de uno efecto,causalidad
místico,algo que contener mágia,magia
místico,representar el unión del alma con el divinidad,espiritualidad
místico,algo divino,sagrado
místico,en contacto con el alma,espiritualidad
místico,delicado,fragil
místico,con gracia,felicidad
místico,forma de vida de uno persona,estilo_de_vida
místico,uno manera de ver el vida,perspectiva
místico,uno posible objetivo de alguien,objetivos
místico,relacionado a él misterioso,suspenso
bohemia,cultural,cultural
bohemia,tipo de vida,estilo_de_vida
bohemia,artistico,artista
bohemia,poesía,arte
bohemia,movimiento social,movimiento_social
bohemia,presente en el teatro,arte
bohemia,presente en el cine,arte
bohemia,presentar el música,arte
bohemia,presente en el ópera,arte
bohemia,francés,pais_europeo
adición,sumar,operacion_aritmetica
adición,operación,operacion_aritmetica
adición,agregado,incorporar
adición,concepto matemático,matematicas
adición,él contrario a restar,operacion_aritmetica
adición,aporte,utilidad
adición,añadir,incorporar
adición,ampliación,crecimiento
adición,expansión,crecimiento
adición,aumento,crecimiento
influjo,el efecto de algo,consecuencias
influjo,ejercer uno supremacía,autoridad
influjo,influencia sobre algo,influyente
influjo,control sobre algo,control
influjo,manipulación de algo,manipulacion
influjo,sin posibilidad de actuar,limitaciones
influjo,sin posibilidad de determinación,indeterminado
influjo,sin elección propio,sin_voluntad
dulzura,forma de ser de uno persona,personalidad
dulzura,amabilidad,amabilidad
dulzura,gusto de comida,preferencias
dulzura,propio de el dulce,dulce
dulzura,algo suave,suavidad
dulzura,ternura de uno persona,ternura
dulzura,bondad,bondad
dulzura,sensibilidad de uno persona,sensaciones
salario,sueldo,remuneracion
salario,dinero,dinero
salario,billete,dinero
salario,dolar,dinero
salario,riqueza,riqueza
salario,trabajar,oficio
salario,banco,banco
salario,impuesto,impuestos
aliento,boco,partes_del_rostro
aliento,diente,dentadura
aliento,lengua,partes_del_rostro
aliento,cepillo de diente,higiene
aliento,chicl,masticar
aliento,pasta de diente,higiene
crucero,oceano,oceano
crucero,caribir,region_centroamericana
crucero,anciano,vejez
crucero,viaje,viaje
crucero,verano,estaciones_del_ano
crucero,playa,playa
pupitre,asiento,mobiliario
pupitre,silla,mobiliario
pupitre,mesa,mobiliario
pupitre,madera,madera
pupitre,colegio,colegio
pupitre,estudiante,estudiante
cantina,borrachero,embriaguez
cantina,noche,ciclo_del_dia
cantina,entretencion,diversion
cantina,camaradeer,amistad
cantina,amigo,amistad
cantina,alcohol,bebida_alcoholica
cantina,como bar pero menos sofisticado,cantina
camisón,pijamar,vestimenta_de_dormir
camisón,noche,ciclo_del_dia
camisón,sueño,dormir
camisón,dormir,dormir
camisón,comodidad,comodidad
camisón,solturar,comodidad
camisón,antiguo,antiguedad
camisón,femenino,femenino
aullido,lobo,animal_salvaje
aullido,noche,ciclo_del_dia
aullido,luna,satelite_terrestre
aullido,perro,animal_domestico
aullido,halloweir,festividad
aullido,terror,miedo
aullido,oscuridad,oscuridad
aullido,bosques,paisaje
cazuela,almuerzo,comida
cazuela,frio,temperatura
cazuela,choclo,verduras
cazuela,huaso,tradiciones
cazuela,campo,paisaje
cazuela,chile,pais_latinoamericano
aguijón,abejo,insecto
aguijón,puntiagudo,puntiagudo
aguijón,dolor,sufrimiento
aguijón,herido,reaccion_corporal
aguijón,metodo de defensa,defenderse
aguijón,pinza para sacar él de el piel,utensilio
aguijón,clave para el abeja,organo_animal
gatillo,pistola,arma_de_fuego
gatillo,arma,armamento
gatillo,guerra,guerra
gatillo,ba él,municion
gatillo,muerte,muerte
gatillo,sangre,tejido_liquido
gatillo,vaquero,vaqueros
aguante,resistir,resistencia
aguante,resilencia,resiliencia
aguante,no perder entusiasmo,motivacion
aguante,evitar decaer,motivacion
descaro,sin verguenza,sinverguenza
descaro,valiente,valentia
descaro,desatinado,desinhibido
descaro,chistoso,gracioso
descaro,depender del contexto,contextual
descaro,depender de a con quien él ser descarar,contextual
descaro,ser relativo,relatividad
frenesí,locura,locura
frenesí,extasis,euforia
frenesí,droga,drogas
frenesí,adrenalín,neurotransmisor
frenesí,emocion,emociones
frenesí,descontrol,descontrol
frenesí,cambio de animo,estado_de_animo
nitidez,claridad,claridad
nitidez,facil de ver,visibilidad
nitidez,foto,fotografia
nitidez,él contrario a borroso,definido
nitidez,distinguido,notorio
atuendo,traje,vestimenta
atuendo,vestir él,vestimenta
atuendo,ropa,vestimenta
atuendo,combinar ropa,vestimenta
atuendo,moda,tendencia
atuendo,arreglar él,vanidad
delicia,postre,postre
delicia,gusto,preferencias
delicia,dulce,dulce
delicia,comida no mucho saludable,comida_chatarra
fealdad,subjetivo,subjetivo
fealdad,cada vez menos juzgado,aceptacion
fealdad,nadie querer ser,repulsivo
fealdad,fisico o por dentro,apariencia
fealdad,fisico o por dentro,subjetivo
fealdad,malo cualidad,negativo
soltura,tranquilidad,tranquilidad
soltura,desplante,arrogancia
soltura,relajo,tranquilidad
soltura,poco o nada de nerviosismo,desestresante
soltura,capacidad de adaptar él,adaptacion
soltura,buen reaccion ante cambio,adaptacion
revuelo,caos,descontrol
revuelo,incertidumbre,incertidumbre
revuelo,inesperado,inesperado
revuelo,conmoción,conmocion
revuelo,reacción,reaccion
conjuro,terror,miedo
conjuro,pelicula,pelicula
conjuro,demonio,demonios
conjuro,iglesia,iglesia
conjuro,exorcismos,ritual
conjuro,poseeido,sobrenatural
panteón,museo,museo
panteón,tumba,ataud
panteón,reliquia,artefacto
panteón,monumento,monumento
panteón,infraestructura,edificacion
panteón,grande,inmensidad
granito,pequeño,pequeno
granito,minusculo,pequeno
granito,diminuto,pequeno
padrino,pelicula,pelicula
padrino,mafia,mafia
padrino,persona,personas
padrino,masculino,masculino
padrino,adulto,adultos
padrino,jefe,jerarquia
padrino,bautizo,ritual
cáscara,fruta,frutas
cáscara,naranjar,frutas
cáscara,platano,frutas
cáscara,kiwi,frutas
cáscara,color,colores
cáscara,duro,solido
cáscara,sandio,frutas
cáscara,melon,frutas
caracol,caparazon,caparazon
caracol,baboso,baboso
caracol,planta,naturaleza
caracol,cafe,color_oscuro
caracol,antena,cuernos
caracol,pequeño,pequeno
caracol,molusco,molusco
suspiro,respirar,respirar
suspiro,cansancio,cansancio
suspiro,exhausto,cansancio
suspiro,suspiro limeño,postre
suspiro,postrar,postre
suspiro,rico,sabor
suspiro,dulce,dulce
suspiro,apetecible,deseos
suspiro,sabroso,sabor
hoguera,fuego,fuego
hoguera,madera,madera
hoguera,calor,caliente
hoguera,sentar él,comodidad
hoguera,vacación,vacaciones
parcela,terreno,terreno_delimitado
parcela,grande,inmensidad
parcela,campo,paisaje
parcela,casa,hogar
parcela,vacación,vacaciones
parcela,fundo,terreno_delimitado
parcela,pasto,pastizal
parcela,vivir,vida
espiral,resorte,resorte
espiral,amortiguador,resorte
espiral,auto,medio_de_transporte
espiral,moto,motocicleta
espiral,resistencia,resistencia
espiral,caracol,molusco
espiral,girar,girar
anciana,edad,edad
anciana,señora,vejez
anciana,canoso,pelo_canoso
anciana,lent,anteojos
anciana,arrugado,arrugas
anciana,independiente,independencia
réplica,copia,imitacion
réplica,falsificacion,falsedad
réplica,imitacion,imitacion
réplica,temblor,sismo
réplica,sismo,sismo
réplica,movimiento telurico,sismo
espanto,susto,miedo
espanto,fantasma,fantasma
espanto,desconocido,desconocido
espanto,araña,aracnido
espanto,impresionado,impactar
espanto,exaltado,exageracion
vanidad,aspecto,apariencia
vanidad,fijacion,concentracion
vanidad,preocupacion,preocupacion
vanidad,cuidado,precaucion
vanidad,impresion,impactar
vanidad,fisico,apariencia
vanidad,espejo,cristal
encanto,gustar,preferencias
encanto,atraccion,atraccion
encanto,satisfaccion,satisfecho
encanto,desear,deseos
encanto,atractivo,atraccion
estatus,importancia,relevancia
estatus,impresion,impactar
estatus,apariencia,apariencia
estatus,posicionamiento,nivelar
estatus,jerarquizacion,jerarquia
estatus,acomodado,comodidad
socorro,ayuda,ayudar
socorro,grito,sonido_agudo
socorro,auxilio,auxilio
socorro,mar,oceano
socorro,salvavidas,rescate
socorro,rescatador,rescate
socorro,heroir,heroico
madurez,crecer,crecimiento
madurez,desarrollar él,crecimiento
madurez,evolucionar,evolucion
madurez,fruta,frutas
madurez,blar,flacidez
madurez,apto para comer,comida
validez,correcto,veridico
validez,afirmativo,afirmacion
validez,bueno,positivo
validez,verificar,verificacion
validez,corregir,correccion
validez,revisar,correccion
vínculo,coneccion,conectar
vínculo,link,enlace
vínculo,relacion,relacional
vínculo,pagina web,internet
vínculo,ligado,relacional
vínculo,afinidad,preferencias
vínculo,compromiso,compromiso
levante,equipo de futbol,equipo
levante,jugador,deporte
levante,levantar,elevar
levante,alzar,elevar
levante,empujar,accion_fisica
levante,mover,movimiento
costura,coser,coser
costura,ropa,vestimenta
costura,costurero,modista
costura,tienda,negocio
costura,hilo,material_textil
costura,tela,material_textil
costura,bastar,modista
barriga,guatar,cuerpo_humano
barriga,estomago,organo_cuerpo_humano
barriga,comida chatarra,comida_chatarra
barriga,vida poco saludable,enfermedad
barriga,ejercicio,ejercicio
barriga,abdominal,cuerpo_humano
barriga,panza,cuerpo_humano
lágrima,llorar,angustia
lágrima,tristesa,angustia
lágrima,sentimiento,sentimientos
lágrima,agua,liquido
lágrima,ojo,ojos
lágrima,amor,amor
palanca,palo,barra
palanca,torque,dispositivo_mecanico
palanca,interruptor,interruptor
palanca,madera,madera
palanca,cambio,medio_de_transporte
vinagre,aliño,condimento
vinagre,malo,desagrado
vinagre,ensalado,verduras
vinagre,liquido,liquido
vinagre,agrio,sabor
mejilla,cara,rostro
mejilla,cachete,partes_del_rostro
mejilla,pomulo,partes_del_rostro
mejilla,piel,organo_cuerpo_humano
mejilla,sonrisa,sonreir
mejilla,margaritas(al sonreír,sonreir
caverna,cabernicola,prehistoria
caverna,cuevo,cueva
caverna,hogar,hogar
caverna,seguridad,seguridad
caverna,antiguedad,antiguedad
caverna,cazar,cazadores
caverna,animal,animal
barbero,peluquerir,oficio
barbero,local,negocio
barbero,belleza,belleza
barbero,cuidado personal,higiene
barbero,pelo,cabello
barbero,barba,vello_facial
barbero,gillette,herramientas
cigüeña,bebes,infancia
cigüeña,animal,animal
cigüeña,volar,vuela
cigüeña,ave,aves
cigüeña,pajaro,aves
cigüeña,nir,refugio
vampiro,noctur yo,nocturnos
vampiro,sangre,tejido_liquido
vampiro,colmillo,dentadura
vampiro,miedo al ajo,mitologia
vampiro,fictisio,ficcion
vampiro,tenebroso,horrorifico
vampiro,palido,palidez
audacia,valentia,valentia
audacia,fuerte,fuerza
audacia,confianza,confianza
audacia,leon,mamifero
audacia,atrevido,astucia
audacia,lanzado,riesgoso
audacia,decidido,determinacion
audacia,intrepido,astucia
audacia,valor,valentia
audacia,salvador,rescate
premisa,prejuicio,estereotipo
premisa,antes de,anterioridad
premisa,proposicion,propuesta
premisa,suposición,suposicion
premisa,razonamiento,razonable
timidez,personalidad,personalidad
timidez,poco expresivo,introversion
timidez,verguenza,verguenza
timidez,introvertir,introversion
