Concepto,respuesta,Code
fairness,access voting,voting access
fairness,broad demographic,inclusivity
fairness,vote weigh equally,uniform voting weight
fairness,big money interest,anti-corruption
fairness,corruption,anti-corruption
fairness,voting right,universal voting rights
fairness,fair election,transparent elections
fairness,access justice,legal access
fairness,opportunity participation,inclusivity
fairness,fair representation medium,balanced media representation
fairness,protection civil liberty,civil liberties
fairness,citizen vote equal weight ensure vote count equally election,voting rights
fairness,elect official government institution accountable people include mechanism citizen hold leader responsible action decision regular election check balance,accountability
fairness,citizen right freely express opinion criticize government engage political discourse fear retribution,freedom of expression
fairness,law apply equally citizen include position power legal process decision fair impartial,impartial law
fairness,official government institution accountable people include mechanism citizen hold leader responsible action decision regular election check balance,accountability
fairness,eligible citizen right participate democratic process include voting run office imply removal barrier discrimination base race gender socioeconomic status disability,inclusivity
fairness,right love,universal love
fairness,unity,solidarity
fairness,togetherness,solidarity
fairness,love,compassion
fairness,happiness,contentment
fairness,love,compassion
fairness,lead elect people,elected leadership
fairness,deserve fair treatment,just treatment
fairness,right people,civil rights
fairness,enshrine constitution,constitution
fairness,discrimination,non-discrimination
fairness,present action,omnipresent justice
fairness,person vote,universal suffrage
fairness,rank choice voting true desire candidate,preferential voting
fairness,electoral security,secure elections
fairness,publicly fund election external money fundraising,transparent funding
fairness,equal air time advertisement candidate,balanced media access
fairness,accessible voting,voting accessibility
fairness,equality,equality
fairness,equal voting right,universal voting rights
fairness,freedom speech,free expression
fairness,freedom press,press freedom
fairness,process,legal recourse
fairness,equal opportunity,opportunity for all
freedom,available,access
freedom,universal,universal
freedom,ok,good
freedom,giddy,positive emotion
freedom,selectively enforce,enforcement
freedom,mythical,not real
freedom,individual right,rights
freedom,autonomy,autonomy
freedom,expression,expression
freedom,participation,engagement
freedom,civil liberty,rights
freedom,legal protection,protection
freedom,give,assumed
freedom,right,right
freedom,liberty,autonomy
freedom,political independance,sovereignty
freedom,people able choose,autonomy
freedom,people grant,assumed
freedom,control,autonomy
freedom,ability live,existence
freedom,ability choose,autonomy
freedom,ability decision,autonomy
freedom,happy,positive emotion
freedom,peaceful,positive emotion
freedom,happy,positive emotion
freedom,people,right
freedom,hope peace,peace
freedom,one mind,autonomy
freedom,non slavery,abolition
freedom,liberty,autonomy
freedom,freedom fundamental democracy,autonomy
freedom,people strive freedom society,rights
freedom,freedom speech expression important democracy,speech
freedom,country found concept heighten freedom people,rights
freedom,freedom ability choose live life,autonomy
freedom,people differ idea freedom example freedom bear arm,bear arms
freedom,able want want want,autonomy
freedom,able speak want worry offend,speech
freedom,breathe clean air,environment
freedom,live oppression,opression
freedom,democrats lie away freedom,democracts are against
freedom,democrats tell want hear sit ass,politics
freedom,free,unrestricted
freedom,decision,autonomy
freedom,want limit,autonomy
freedom,country,universality
freedom,right,rights
freedom,slavery,abolition
freedom,america,America
freedom,opportunity,equality
freedom,fainess,equality
freedom,united states armed force,Armed Forces
freedom,opportunity,equality
freedom,woman right,rights
freedom,balance individual right collective responsibility,balanced
freedom,fundamental human right,rights
freedom,promote autonomy self determination,autonomy
freedom,allow individual choice decision,autonomy
freedom,enable political participation voting,engagement
freedom,safeguards individual privacy security,privacy
freedom,freedom speech,speech
freedom,freedom choice,autonomy
freedom,freedom legal right,rights
freedom,freedom movement,autonomy
freedom,freedom vote choice,engagement
freedom,freedom choice government,engagement
freedom,free speech,speech
freedom,freedom religion,religion
freedom,freedom expression,expression
freedom,right buy product want,consumer rights
freedom,get choose,autonomy
freedom,know not simply right away right right,protection
freedom,vital,necessity
freedom,morally right,ethical
freedom,equal,equality
freedom,entitle,right
freedom,necessary,necessity
freedom,happiness,positive emotion
freedom,america,America
freedom,press,press
freedom,speech,speech
freedom,religion,religion
freedom,equality,equality
freedom,diversity,diversity
freedom,freedom speech,speech
freedom,freedom assembly,assembly
freedom,freedom associasion,association
freedom,freedom press,press
freedom,freedom choice,autonomy
freedom,autonomy self determination,autonomy
freedom,ability choose,autonomy
freedom,ability live interference government,autonomy
freedom,right vote,voting
freedom,civil right,rights
freedom,right protest advocate,protest
freedom,life liberty pursuit happiness,rights
freedom,speech,speech
freedom,press,press
freedom,assembly,assembly
freedom,vote,voting
freedom,fair trial,justice
freedom,privacy,privacy
freedom,free speech,speech
freedom,free speech,speech
freedom,set right give public,rights
freedom,free,autonomy
freedom,equal opportunity,equality
freedom,ability want,autonomy
freedom,citizen express opinion government censorship,speech
freedom,people gather protest peacefully,protest
freedom,individual practice religion,religion
freedom,medium operate independently government control,press
freedom,citizen right vote run office,voting
freedom,individual personal choice undue interference,autonomy
freedom,choice,autonomy
freedom,freedom,unrestricted
freedom,people opinion,opinion
freedom,dictitor,sovereignty
freedom,peace,peace
freedom,abraham lincoln,Abraham Lincoln
freedom,choice reason,autonomy
freedom,live free reason law etc,unrestricted
freedom,marry want,couple choice
freedom,love gender want,choosing couple
freedom,pick choose send child school,autonomy
freedom,old white man dictate regulate teach school etc,metacommentary
government,choose people,elected
government,work people,representative
government,choose leader,elected leaders
government,corrupt,corruption
government,look good interest nation,national interest
government,control land,governance
government,mess,inefficiency
government,untrustworthy,deception
government,liar,deception
government,scamme people,fraud
government,unfair,inequality
government,control,control
government,give people right,rights protection
government,freedom,freedom
government,republican democrat,political party
government,spread world,global governance
government,government,universal governance
government,leader,leaders
government,mean elect representative,elected representatives
government,mean decision base majority vote,majority rule
government,protect fundamental right,rights protection
government,accountability main governement,accountability
government,citizen free choose representative,voter choice
government,judiciary operate independently,judiciary
government,corrupt,corruption
government,spend tax payer money,overspending
government,power,overreach
government,care little man does'ent,neglect of the public
government,2 side,bipartisanship
government,old people run country,old leaders
government,charge,leadership
government,make decision people,decision-making
government,create new law,legislation
government,make big decision,decision-making
government,responsible lot,responsibility
government,decide,decision-making
government,elect people,elected
government,guard corruption,anti-corruption
government,represent people,representation
government,represent equally,unequal representation
government,beholden corporation,corporate influence
government,peaceful transfer power,peaceful transition
government,elect leader,elections
government,people people,public representation
government,corruption rampant,corruption
government,politician mislead people democracy mean,misleading
government,elect people official want,political autonomy
government,3 equal branch government,separation of powers
government,choose,election process
government,supreme court play role choose,judiciary
government,freedom religion press amendment,constitutional rights
government,hold accountable attempt way,accountability
government,representative elect,misleading
government,fair election,fair election
government,corrupt,corruption
government,run president,presidential leadership
government,run party office,party control
government,elect official,elected officials
government,frustrating,negative emotion
government,control economy,economic control
government,transparency,transparency
government,transparency,transparency
government,president,president
government,elect official,elected officials
government,legal framework,legal framework
government,check balance,checks and balances
government,people,voting
government,vote,taxation
government,taxis,elections
government,election,elections
government,democracy,democracy
government,represent masse,representative
government,law,law
government,peace,peace
government,happiness,positive emotion
government,oneness,unity
government,unity,unity
government,peace,peace
government,elect official,elected officials
government,separation power,separation of powers
government,rule law,rule of law
government,accountability,accountability
government,protection right,rights protection
government,process,processes
government,international relation government engage diplomacy international relation represent nation interest,diplomacy
government,regulation government regulate ensure public safety health welfare,regulation
government,protection property government protect property right individual ownership,property rights
government,citizen participation government encourage citizen participation voting engagement feedback,citizen participation
government,adherence constitution government adhere constitution found document,constitutional adherence
government,promotion common good government work common good balance individual collective interest,common good
government,body maintain law,law enforcement
government,legislative,legislative
government,judicial,judiciary
government,executive,executive
government,implement collection taxis,taxation
government,implement conduct execution project welfare public,public welfare
government,system president state local,government system
government,people democracy communism marxist russia,government forms
government,branch executive legislative judicial,separation of powers
government,vote majority rule citizen,democracy
government,law bill representative congress,legislation
government,supreme court attorney general house senate,judiciary
government,rule,ruling
government,multiple party,multiparty system
government,freedom,freedom
government,parliament,parliament
government,government,parliament
government,people opinion,public opinion
government,represent people,representation
government,law maker,lawmakers
government,adhere separation power,separation of powers
government,ensure accountability,accountability
government,ruler country,leadership
government,policy maker,policymakers
government,people,public interest
government,,justice
government,strong,strong
government,trustworthy,trustworthy
government,helpful,helpful
government,listen,listening
justice,present democracy,variation
justice,justice democracy theocracy,democracy
justice,,absence
justice,fair democracy powerful rich criminal walk scott free pot offender rot profit prison   maybe rich offender run president,injustice
justice,maybe possible democracy supreme court lifetime appointment accountability,limited
justice,certainly spectrum,variation
justice,justice determine law,law
justice,justice change depend context democracy,contextual
justice,level,variation
justice,limited decide justice- jury law maker,few make decisions
justice,different priority affect justice look life,priorities
justice,democracy forgiving,variation
justice,fairness,fairness
justice,rule law,rule of law
justice,accountability,accountability
justice,impartiality,impartiality
justice,equal right,equality
justice,process,due process
justice,ideal,ideal
justice,fairness,fairness
justice,ideal,ideal
justice,doctrine fairness,fairness
justice,strive,aspiration
justice,foundational concept,foundation
justice,blind,impartiality
justice,well technology increase,progress
justice,final,authority
justice,bi partisan,neutrality
justice,concerned politic law,neutrality
justice,balance,balanced
justice,uphold law,law
justice,fairness,fairness
justice,stand oneself,self-defense
justice,attonement,atonement
justice,order,order
justice,pay price unlawfulness,consequences
justice,,equality
justice,judge,judiciary
justice,court,courts
justice,law implement,law
justice,fair case,fairness
justice,fairly judge,fairness
justice,justice blind,impartiality
justice,fair,fairness
justice,equal chance,equality
justice,jury pier,jury
justice,justice,equality
justice,side,impartiality
justice,today justice flawed,criticism
justice,criminal free innocent fine,injustice
justice,justice today,absence
justice,justice come people right wrong 4 year,metacommentary
justice,justice need come fast,urgency
justice,sense justice right,absence
justice,give,absence
justice,unfair,injustice
justice,different meaning different group,subjectivity
justice,goal,aspiration
justice,hard achieve,hard to achieve
justice,need,necessity
justice,fair,fairness
justice,consequence,consequence
justice,punish,penalty
justice,legal,law
justice,great,ideal
justice,american,America
justice,truth,truth
justice,honesty,honesty
justice,law,law
justice,rule,rules
justice,court,courts
justice,fair,fairness
justice,give deserve,justice
justice,supreme court,judiciary
justice,right people crime,morality
justice,fair,fairness
justice,morally correct,morality
justice,fairness protect right,fairness
justice,subjective,subjectivity
justice,outline rule set place,structure
justice,base system government place,structure
justice,democratic,variation
justice,evade,evasion
justice,hard determine,hard to define
justice,court,courts
justice,supreme court justice,judiciary
justice,president decide,authority
justice,party specific,partisanship
justice,trustworthy,criticism
justice,unjust,injustice
justice,love,positive emotion
justice,peace,positive emotion
justice,unity,unity
justice,love,positive emotion
justice,happiness,positive emotion
justice,togetherness,togetherness
justice,equal treatment,equality
justice,fair legal process,due process
justice,process,due process
justice,rule law,rule of law
justice,protection right,rights
justice,accountability,accountability
justice,well,equity
justice,necessarily popular idea,controversy
justice,justice apply equally,equality
justice,base law,law
justice,supreme court,judiciary
justice,political,neutrality
justice,base rule law,rule of law
justice,equal protection,equality
justice,impartial judiciary,impartiality
justice,access justice,access
justice,accountability,accountability
justice,transparent,transparency
justice,equal justice,equality
justice,freedom,freedom
justice,respect human right,rights
justice,have women right,rights
justice,corrupt justice system,corruption
justice,social inequality people,injustice
justice,rule law,rule of law
justice,accountability,accountability
justice,protection human right,rights
justice,impartial judiciary,impartiality
justice,access counsel,access
justice,fair equal treatment law,equality
law,ensure legal decision base law,rule of law
law,public participation,participation
law,separation power,separation of powers
law,protection right freedom,rights
law,apply equally individual,equality
law,ensure law,rule of law
law,law guide societal opinion,societal influence
law,change time,changeable
law,divide people,divisive
law,power drastically change life,impactful
law,societal belief time,societal reflection
law,change law easily end democracy,straying
law,right,rights
law,fair,fairness
law,balanced,balanced
law,rule,rules
law,sue,legal action
law,lawyer,legal representation
law,apply fairly,fairness
law,write provide guardrail country,structure
law,prevent anarchy,order
law,form consensus compromise,consensus
law,mean enforce,enforcement
law,guide thing operate,structure
law,way live,structure
law,keep order,order
law,guide policy,policy guidance
law,organize society,structure
law,tell people,authority
law,create structure,structure
law,necessary,necessity
law,ethical,ethical
law,peace,peace
law,harsh necessary,strictness
law,abide,enforcement
law,pertain,equality
law,strict,strictness
law,unchanging,unchangeable
law,scary certain group people,fear
law,enforce equally,injustice
law,big need,necessity
law,essential run country,necessity
law,uphold consitution,constitutional
law,corrupt,corruption
law,uphold,rule of law
law,fair chance,equality
law,human right,rights
law,process,due process
law,fair,fairness
law,considerate citizen,inclusivity
law,enforce discrimination,equality
law,equality,equality
law,effective,effectiveness
law,practical,practicality
law,constitution,constitution
law,amendment,constitution
law,court,courts
law,justice system,justice system
law,rule country,rules
law,fair,fairness
law,mean preserve order,order
law,mean protect innocent,protection
law,mean punish jail guilty,penalty
law,fallible,fallibility
law,changeable base society,changeable
law,generally need citizenry agree,consensus
law,fair,fairness
law,,justice
law,high standard,standards
law,innocent prove guilty,presumption of innocence
law,reasonable doubt,reasonable doubt
law,equal,equality
law,support people,protection
law,protect people,protection
law,uphold judicial system,judiciary
law,unjust,injustice
law,change people,changeable
law,improve,improvable
law,police,police
law,speed,speed
law,justice,justice
law,rule,rules
law,people,inclusivity
law,equality,equality
law,legal equality,equality
law,rule,rules
law,political freedom,freedom
law,foundational characteristic,foundation
law,function,effectiveness
law,democracy,democracy
law,law bide people,law
law,provide togetherness,togetherness
law,provide unity,unity
law,embrace country,nationalism
law,help solve conflict,conflict resolution
law,provide oneness,unity
law,foundation democracy,foundation
law,keep chaos bay,order
law,necessary evil,necessity
law,police,police
law,court,courts
law,keep anarchy,order
law,unjust,injustice
law,lie,deception
law,use favor,exploitation
law,hide,deception
law,deceptive practice,deception
law,law,lawlessness
law,promise,promises
law,understand,understanding
law,sympathetic,sympathy
law,decisive,decisiveness
law,listen,understanding
law,creative,creativity
law,design oppress low class,oppression
law,necessary respect way,overused
law,tool end democracy america,democracy threat
law,acab,metacommentary
law,enforce violent agitator police,police brutality
law,charade order pageantry judge feel special,charade
law,legal equality,equality
law,political freedom,freedom
law,general legislation,legislation
law,government power,government
law,criminal justice,criminal justice
law,civil justice,civil justice
people,people hold leader accountable,accountability
people,people equal right law,equality
people,people right vote,voting rights
people,people express opinion freely,free speech
people,people participate decision make process,participation
people,people enjoy protection civil liberty,civil rights
people,easily manipulate,manipulable
people,hysterical,hysteria
people,happy elect fascist,misinformation
people,stupid,ignorance
people,brainwash,brainwashed
people,hopeful,positive emotion
people,untrustworthy,deception
people,annoying,annoying
people,unconsiderate,selfishness
people,people usually different apperence,diversity
people,self center,selfishness
people,cold,indifferent
people,people choose democracy,democratic choice
people,people base democracy,democratic foundation
people,people voice hear count democracy,representation
people,people select representative democracy,representative democracy
people,democracy fundamentally people live,will of the people
people,people power democracy,power to the people
people,people vote democracy,voting
people,people shape policy,policy influence
people,people register vote,voter registration
people,people elect leader,elections
people,people voter,voters
people,people influence policy,policy influence
people,people exercise right vote,voter apathy
people,people try prevent vote,voter suppression
people,need people drive democratic decision,public needs
people,people necessary democracy,democratic foundation
people,people believe democracy threaten,democracy threat
people,people defend democracy incorrectly,misinformation
people,citizen right responsibility vote election,civic duty
people,ultimate power authority rest people,sovereignty
people,view opinion influence government decision policy,public opinion
people,engage civic activity voting protest volunteer,civic engagement
people,enjoy protect civil liberty freedom speech assembly,civil liberties
people,represent wide range background belief interest society,diversity
people,civic duty vote,civic duty
people,civic duty inform,civic literacy
people,use vote promote social issue care,social issues
people,uninformed,uninformed
people,concerned immediate problem government,short-term focus
people,feel oppress government,oppression
people,equal,equality
people,honest,honesty
people,fair,fairness
people,,justice
people,hard working,diligence
people,honest,honesty
people,equality,equality
people,difference,diversity
people,argument,debate
people,law rule,rule of law
people,justice,justice
people,vocal,expression
people,people run office,candidates
people,people cast vote,voting
people,people root good outcome election candidate win,electoral fairness
people,people vote citizen country,citizenship
people,people cheat,corruption
people,people run office desire power,power-seeking
people,voice opinion,expression
people,right,rights
people,equal right,equality
people,contribute community,community involvement
people,right protest,protest rights
people,participate debate,debate
people,vote voice,voting
people,power direct election,sovereignty
people,ability overthrow necessary,rebellion
people,choose participate,voter apathy
people,people regardless background voice,equality
people,meeting city wide representative,representation
people,voter,voters
people,18,age eligibility
people,engage,engagement
people,multicultural,diversity
people,population nation,citizenship
people,citizen,citizenship
people,intelligent,intelligence
people,love,compassion
people,follow rule regulation,law-abiding
people,walk upright leg,humans
people,educate,educated
people,companion,social beings
people,critical thinking,critical thinking
people,vote duty,civic duty
people,respect rule law,rule of law
people,sense community,community
people,political awareness,political awareness
people,civic literacy,civic literacy
people,voter,voters
people,activist,activists
people,public opinion,public opinion
people,citizen,citizenship
people,population,population
people,taxpayer,taxpayers
people,voice mass,masses
people,democracy people,democratic foundation
people,elect voting representative,elections
people,exercise civil right duty vote,civic duty
people,inform educate,educated
people,critical thinking,critical thinking
people,people power,sovereignty
people,individual voice allow herd,expression
people,masse influence sway,manipulable
people,heartbeat democracy,democratic foundation
people,grassroots support,grassroots
people,candidate voter,civic engagement
people,foundation,foundation
people,self rule,self-governance
people,uniformed,uninformed
people,selfish,selfishness
people,vote personal intrest,self-interest
people,mislead leader,misled
people,power,power
people,exercise vote,voting
people,participate civic live,civic engagement
people,enjoy freedom,freedom
people,respect rule law,rule of law
people,influence policy,policy influence
people,sovereignty,sovereignty
people,participation,participation
people,responsibility,responsibility
people,social contract,social contract
people,civil right,civil rights
people,access information,information access
politics,annoying,annoying
politics,neccessity goverment work,necessity
politics,need country work,necessity
politics,group tipically desicion,decision-making
politics,choose,majority rule
politics,way reach result solution problem peacefully,peaceful resolution
politics,have people pay taxis,taxation
politics,have national aid,national aid
politics,rely law order,law and order
politics,shape society,societal development
politics,people vote believe change,voting rights
politics,branch government,government structure
politics,political leader choose fair election,fair elections
politics,decision base majority vote,majority rule
politics,fundamental right freedom speech protect,civil rights
politics,elect member hold accountable public election,accountability
politics,government action decision open public medium,transparency
politics,electoral process design competitive fair,fair elections
politics,news,media
politics,world,global affairs
politics,medium,media
politics,leader,political leaders
politics,senetor,senators
politics,president,president
politics,pot selfforward,self-interest
politics,lose integrity try,compromise
politics,charisma count,charisma
politics,insincerity,deception
politics,dog eat dog affair,competition
politics,generally back concept help america,national interest
politics,governance country,governance
politics,debate power,power struggle
politics,member law make organization,law making
politics,influence country govern,political influence
politics,manage state government,governance
politics,govern citizen,governance
politics,regular free fair election cornerston,fair elections
politics,citizen elect representative decision behalf,representation
politics,open public debate discourse encourage protect,public discourse
politics,citizen participation political process vital,citizen participation
politics,law apply equally include power,rule of law
politics,power divide branch government prevent abuse,checks and balances
politics,lie politician,dishonesty
politics,party line variety choice,limited choice
politics,biased medium lean medium,media bias
politics,unclear view standpoint clear answer time,uncertainty
politics,importance democracy non existent,straying
politics,politician forget democracy,neglect of democracy
politics,involve competition power representation,competition
politics,evolve election reform social change,evolution
politics,center governance decision making,governance
politics,require accountability transparency ethic,accountability
politics,include political party ideology interest,political parties
politics,addresses social economic environmental issue,socioeconomic issues
politics,fair,fairness
politics,informative,information
politics,discussion,discussion
politics,debate,debate
politics,moral,morality
politics,philosophy,philosophy
politics,tie,common fate
politics,democracy form politic,democracy
politics,uphold,democracy protection
politics,subjective,subjectivity
politics,polarize,polarization
politics,hot topic,controversy
politics,confuse,confusion
politics,anxiety induce,negative emotion
politics,fair,injustice
politics,corrupt,corruption
politics,voter,voters
politics,america,America
politics,citizen participation,citizen participation
politics,policy making,policy making
politics,check balance,checks and balances
politics,constituent representation,representation
politics,political campaigning,political campaigning
politics,freedom press,press freedom
politics,difference opinion,differences
politics,leverage position promote agenda,agenda promotion
politics,dirty,dirty politics
politics,righteous depend circumstance,situational righteousness
politics,conflict party,conflict
politics,division,divided
politics,leader choose election,elections
politics,citizen engage voting campaigning,citizen engagement
politics,diverse viewpoint openly discuss debate,public discourse
politics,party organize represent different interest viewpoint,political parties
politics,government action base establish law,rule of law
politics,government action decision open public scrutiny,transparency
politics,collective,collective
politics,divisive,divided
politics,contest,contestation
politics,elite,elite
politics,non inclusive,exclusion
politics,emotional,emotional
politics,voice people,public voice
politics,corruption,corruption
politics,election,elections
politics,propaganda,propaganda
politics,manipulation,manipulation
politics,poeple,people
politics,democrat republican independent,political parties
politics,vote election electoral college,elections
politics,president senator house member congress,government structure
politics,supreme court law bill,legal system
politics,branch legislative executive judicial,government structure
politics,law order constitution amenment,rule of law
politics,election,elections
politics,medium bias,media bias
politics,debate,debates
politics,lobby,lobbying
politics,negotiation,negotiation
politics,people bend truth,dishonesty
politics,association,association
politics,consent govern,consent of the governed
politics,voting right,voting rights
politics,freedom assembly,freedom of assembly
politics,personal property,property rights
politics,freedom religion speech,civil rights
politics,debate,debates
politics,dialogue,dialogues
politics,openly ensure public scrutiny trust,transparency
politics,group represent wide range viewpoint,diversity
politics,policy making,policy making
politics,lie deception public,dishonesty
politics,ideology,ideology
politics,party,political parties
politics,different view topic,differences
politics,election,elections
politics,rule law,rule of law
politics,political participation,citizen participation
president,elect,elected
president,universal,universal
president,check balance,checks and balances
president,impeachable,impeachable
president,unimpaeachable,unimpeachable
president,see,visible
president,power,power
president,leader,leader
president,liar,deception
president,charisma,charismatic
president,speech,public speaking
president,,highest authority
president,elect position,elected
president,head state,head of state
president,head government,head of state
president,term limit,term limits
president,executive power,executive powers
president,accountability,accountability
president,leader,leader
president,choose citizen,elected
president,suppose people interest mind,public interest
president,sole individual power,shared power
president,influence,influenced
president,high authority,highest authority
president,father nation,national leader
president,president country peace,peaceful leadership
president,head state,head of state
president,president authority reject bill,veto power
president,president represent country foreign affair,foreign policy leadership
president,president issue executive order,executive orders
president,leader,leader
president,charismatic,charismatic
president,powerful,powerful
president,war criminal,war criminal
president,firm word,firm
president,family guy,family-oriented
president,president leader country,leader
president,president level command government,highest authority
president,president vote people,elected
president,president political party country multiple party different ideology,party leader
president,president limit term set constitution country reside,term limits
president,president help draft bill form law country,legislative role
president,strong charismatic leader,charismatic leader
president,leader love respect,respected
president,person solid character,strong character
president,leader trust act integrity,trustworthy
president,person faithful country,loyal
president,loyalty,loyalty
president,non discriminatory,fairness
president,leader,leader
president,trustworthy,trustworthy
president,accountable,accountability
president,morally right,ethical
president,fair balanced,fairness
president,serve ceremonial leader country,ceremonial leader
president,hold high executive authority oversee implementation law policy,executive authority
president,lead nation military force,commander in chief
president,typically elect people electoral body,elected
president,play key role shape national policy set government agenda,policy-making
president,subject term limit restrict number consecutive term serve,term limits
president,represent people,representation
president,lead country,leader
president,good relationship country,diplomatic
president,prevent war,peacekeeper
president,improve life peole,social improvement
president,improve economy,economic improvement
president,elect position,elected
president,public accountability,accountability
president,role policy making,policy-making
president,limited term government,term limits
president,commander chief armed force,commander in chief
president,veto power,veto power
president,leather nation,leader
president,elect,elected
president,serve 1 2 term,term limits
president,person lead direction government,leader
president,law,accountability
president,accountable public,public accountability
president,right lead,leadership
president,right understand people perspective,public interest
president,protect right people,rights protection
president,see affair country,governance
president,military head state,commander in chief
president,protect individual country,protected
president,broken promise,untrustworthy
president,incompetent,incompetent
president,absolute authority,absolute power
president,powerful person world,powerful
president,protect,protected
president,old man,older man
president,serve country,service
president,serve people,public service
president,figurehead country,figurehead
president,interest people mind,public interest
president,care people country,compassionate
president,good leader,good leader
president,powerful,powerful
president,figure head,figurehead
president,executive branch,executive branch
president,rule tandem branch,separation of powers
president,citizen,citizenship
president,political,political
president,leader,leader
president,elect people,elected
president,work leader country,diplomatic
president,look great good people,public interest
president,hard choice,decision-making
president,heavy responsibility lot big issue,responsibility
president,executive power,executive powers
president,legislative role,legislative role
president,appointment power,appointment powers
president,foreign policy leadership,foreign policy leadership
president,symbolic leadership,ceremonial leadership
president,check balance,checks and balances
president,leader free world,leader
president,elect oversee implementation law,governance
president,head political party,party leader
president,integrity,integrity
president,highly educate,educated
president,great leader,great leader
president,figurehead,figurehead
president,make law,legislative role
president,elect people,elected
president,represent country,representation
president,work people,public service
president,leader country,leader
president,president head state,head of state
president,president veto power,veto power
president,president commander chief,commander in chief
president,separation power,separation of powers
president,president executive authority,executive powers
president,term limited,term limits
republic,election hold regularly allow citizen choose representative hold accountable,elections
republic,right minority protect prevent oppression majority,minority rights
republic,citizen fundamental right right vote freedom speech,citizen rights
republic,separation power,separation of powers
republic,protect right individual limit power government,individual rights
republic,citizen elect representative decision behalf,representative democracy
republic,contain people,people
republic,contain state,states
republic,government,government
republic,people power,people's power
republic,contain representative,representation
republic,elect president,elected president
republic,people care instead everybody take care everybody,self-reliance
republic,absolutely insane united states right,social unrest
republic,wealthy wealthy poor poorer,economic inequality
republic,support right bear arm,gun rights
republic,care environment,anti-environment
republic,low taxis,lower taxes
republic,freedom speach,freedom of speech
republic,country found,foundational principles
republic,god,patriotic values
republic,rule repersentative,representative democracy
republic,power people,people's power
republic,limited office holding,term limits
republic,republic form government power place people elect offical,republic
republic,country consider republic,America
republic,lot democratic movement world move republic,democracy
republic,republic design provide freedom people,freedom
republic,concept republic long time,long history
republic,republic voting election system,elections
republic,people power,people's power
republic,require election,elections
republic,large government,large government
republic,difficult choice,decision-making
republic,constitution,constitution
republic,large political unit,politics
republic,representative,representation
republic,choose people,elected
republic,real work,inefficiency
republic,overpay,overpaid
republic,time,lazy officials
republic,need serve well,public service
republic,freedom,freedom
republic,equality,equality
republic,decision people country,people's power
republic,democracy,democracy
republic,right,rights
republic,war,war
republic,poltical party,political party
republic,red,Republican party
republic,rural area,rural areas
republic,not like taxis,anti-tax
republic,caucasian,demographic
republic,trump,Donald Trump
republic,people choice,people's choice
republic,have option,choice
republic,tell accurate information,transparency
republic,support official,supporting officials
republic,campaign candidate,campaigning
republic,vote,voting
republic,elect appoint head state,elected president
republic,separate power,separation of powers
republic,protect right,rights protection
republic,accountable,accountability
republic,public participation,public participation
republic,people,people's power
republic,power hold people,people's power
republic,people vote leader,elections
republic,government power derive people,people's power
republic,leader represent people,representation
republic,power hold monarch,no monarchy
republic,equality member,equality
republic,limited government intervention,limited government
republic,patriotic value,patriotism
republic,pro business policy,pro-business
republic,traditional value,traditional values
republic,respect flag institution,national respect
republic,encourage business growth,business growth
republic,proportional,proportionality
republic,disproportionate,disproportionate
republic,representative,representation
republic,legislator,legislators
republic,greek base,Greek origin
republic,money,money
republic,power people,people's power
republic,hold election,elections
republic,countire consider republic,many countries
republic,commonly associate democracy,democracy
republic,closly tie,closely tied
republic,mamber equal,equality
republic,head state,head of state
republic,representative government,representative democracy
republic,elect official,elected officials
republic,accountability,accountability
republic,rule law,rule of law
republic,president,president
republic,state,state
republic,government,government
republic,representation,representation
republic,people,people
republic,america,America
republic,people power,people's power
republic,rule law,rule of law
republic,separation power,separation of powers
republic,legal equality,equality under law
republic,independence judiciary,judiciary
republic,elect head state,elected president
republic,check balance,checks and balances
republic,political party,political party
republic,freedom speech,freedom of speech
republic,collective group,group
republic,position similar view,aligned views
republic,common goal group people,common goal
republic,listen voice people,public listening
republic,rule law,rule of law
republic,separation power,separation of powers
republic,constitution,constitution
republic,citizenship participation,citizenship
republic,sovereignty people,people's sovereignty
republic,elect representative,elected officials
republic,representative elect people,elected officials
republic,direct democracy,representative democracy
republic,decision republic directly voter,indirect decision-making
republic,voter vote representative decision want directly,indirect decision-making
republic,law apply citizen equally,equality under law
republic,constitution framework republic,constitution
republican,believer,christian
republican,bully,bully
republican,liar,deception
republican,stalwart,loyal
republican,fox news viewer,conservative media
republican,dupe,gullible
republican,political party ethical member,unethical
republican,today anti democracy,anti-democracy
republican,easy bribe,corrupt
republican,likely exhibit moral hypocrisy,moral hypocrisy
republican,sadly long today connection abraham lincoln,anti-Lincoln
republican,scourge united states,harmful
republican,follow constitution,constitutional
republican,freedom speech,freedom of speech
republican,right bare arm,gun rights
republican,put country,nationalism
republican,fight country,national defense
republican,believe god,christian
republican,conservative,conservative
republican,small government,small government
republican,traditional,traditional values
republican,socially unaware,socially unaware
republican,economically focus,economically focused
republican,loyal,loyal
republican,conservative,conservative
republican,male,male
republican,believe individual hard work,individualism
republican,dislike perceive government handout,anti-welfare
republican,rigid,rigid
republican,believe democracy,pro-democracy
republican,right wing,right-wing
republican,usually religious,christian
republican,oppose democrat,opposes democrats
republican,consider right,right-wing
republican,usually anti abortion,anti-abortion
republican,usually church go,christian
republican,loud,vocal
republican,unwilling listen,close-minded
republican,harmful,harmful
republican,financial focus,economically focused
republican,red,Republican
